"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","biosynthetic process","GO:0009058","false","0.0007372259648287747","3.1323993774908327","5207","790","308","16307","DTX1,GPHN,BCAS3,KANK2,HS3ST2,CD36,GGT5,PEMT,POLD2,GMDS,RPL29,FARS2,MYC,IL18,WWOX,TAF4B,TOB1,ATF4,ZNF561,POLH,SCARB1,IER5,CSRNP1,AUTS2,MAML3,MDM2,EEF1B2,RPL34,ALOX15,RPTOR,RPL10A,PCNA,SHMT2,TKT,PARP9,CUX1,RPL3,EIF2AK2,RPS17,EXT1,MYCL,RPS8,TRIM38,ELOVL6,C3,PFAS,BNC2,RPL13A,XPC,LRP8,ABHD14B,TRIAP1,INSIG1,STAT1,B3GNT5,EIF3E,RACK1,RPL14,RPS21,TRIB3,CAMK1D,AARS1,APOBEC3C,RPL32,MAN1C1,ZNF366,RPL10,BATF3,RPL15,IARS1,BATF2,CDKN1A,ACER2,CAVIN1,RRM2B,CTIF,ZBTB20,RPS14,PAICS,NPM1,SRM,APOBEC3A,FOSL2,BTG1,PDE2A,PIK3CG,HS6ST1,MID1IP1,HDAC9,PPM1D,RPL27A,PLSCR1,CDK14,FAXDC2,RPS27L,NFIX,RPL12,RPL35,CHST2,CASP1,REV3L,FADS1,FTO,CEACAM1,EEF2,RPS5,WARS2,RPS6,STAT2,FASN,RPL22,TP53INP1,ATF3,TRIM5,DIS3L2,RPS23,PRKCB,CARD16,EIF4EBP1,SCD,ATOH8,ZHX3,DGKA,GGT1,RPL7A,RPL5,ATP2B4,TARS1,EMILIN1,ZDHHC14,PPARD,RPS2,ZEB1,ACACA,EDA,DHCR7,PRDM1,RPL31,ADK,TRIM22,SP110,EIF2S3,RPL4,SATB2,IRF1,LARS1,ADA,FAF1,RPS4X,RBFOX2,ELOVL5,PUS7,MARS1,RPL23,RPL26,S100A8,RPL13,CD244,NUPR1,ZFP28,RPS16,RPL22L1,SLC39A14,HSF4,PAWR,PCK2,ELL2,BRCA2,EIF4B,RPS12,PRKN,ETV7,RPS3,CREM,SDS,TYMS,DDX21,SUPT3H,EIF3L,DTX3L,RPL8,SP140,ME1,MRPS27,RPL18,GALNT11,APOBEC3G,PLPP3,PNPLA3,XXYLT1,ANG,BEND3,RPS15A,DKC1,TTC7B,VDR,LDLR,ZBTB43,PIGU,XYLT1,YARS1,RPL37A,MYBBP1A,RPS11,IMPDH2,ACSL3,POLR1E,MVK,RPS24,ALOX15B,ASCC3,XRN1,APOBEC3F,MTAP,EIF2A,LANCL2,SOX12,DPH2,ACVRL1,NCK2,CD80,NIFK,CXCL8,TRIM21,FZD2,EIF3H,PUM3,MYD88,PTK2B,EIF2D,PRMT5,ST3GAL3,RPLP2,RPS29,RPS13,ZNF846,PABPC1,RPL37,APEX1,RPL6,ZNF581,MRPL3,FARSB,DUS3L,EIF3D,ZNF441,PRPS2,BTG2,EEFSEC,NOD2,FADS2,RPL36,RPLP0,WWC2,TREM2,NAT10,RPL24,TRAF1,BZW2,MRPL49,PPRC1,MOV10,DCPS,TWNK,EIF2S2,RPL35A,HS2ST1,MLLT3,GAL3ST4,FUT8,GTF2B,CCT2,ZNF337,L3MBTL4,CAD,ADCY4,PDGFA,GARS1,MSMO1,PML,TRIM56,ANXA1,PDK4,EEF1A1,EPRS1,ANXA4,VARS1,ACSL4,ZMYND11,GNPNAT1,JDP2,FITM2,PIGV,OSM,SP100,FAU,PIP4K2C,EIF3M,HMGA1,FZD7,RPS7,TRIM25,MRPL24,HHAT,HIPK2,NOP53,NOLC1,SLC44A1"
"GO:BP","cell death","GO:0008219","false","0.0007515925459129024","3.124017535762767","1538","790","111","16307","DOCK1,KANK2,CD36,PRKCA,FHIT,MAP4K4,TGM2,MYC,WWOX,TNFSF9,ATF4,CSRNP1,MDM2,PMP22,TNFRSF10C,TNFSF10,LAPTM5,DEPTOR,FAS,LRP8,LRRK2,TRIAP1,STAT1,RACK1,TRIB3,ATAD3A,AVEN,RPL10,DNAJC10,CDKN1A,PHLDA3,ACER2,NPM1,FOSL2,TPT1,BTG1,ATP2A3,PLSCR1,MEFV,CYFIP2,PLK2,CTSZ,RPS27L,HTRA1,CASP1,TM7SF3,RPS6,TP53INP1,ATF3,CARD16,MAGI3,AEN,PTK2,OLR1,PPARD,IRF1,FAF1,SIGMAR1,RPS6KA2,BCL2L11,RPL26,S100A8,TNFRSF10D,HCAR2,TMEM117,NUPR1,MGMT,GPX1,PLAUR,PAWR,PRKN,RPS3,BABAM2,FCMR,BLOC1S2,GRK5,UNC5B,YARS1,MYBBP1A,STK17A,SRSF6,ALOX15B,DELE1,NCK2,GPNMB,MYD88,CXCL12,PTK2B,APEX1,CTSL,NOD2,EPHA2,VDAC1,TREM2,TRAF1,DCPS,AXL,PML,ANXA1,PDK4,ANXA4,ZMYND11,PMAIP1,CHMP5,SP100,RPS7,RTL10,XKR8,HIPK2,IL24,NOP53"
"GO:BP","positive regulation of apoptotic signaling pathway","GO:2001235","false","0.0007515925459129024","3.124017535762767","84","790","15","16307","MYC,WWOX,TNFSF10,FAS,RACK1,ATF3,BCL2L11,RPL26,S100A8,NUPR1,RPS3,NCK2,PML,PMAIP1,RPS7"
"GO:BP","viral process","GO:0016032","false","0.0007601178894080288","3.1191190462075244","343","790","36","16307","ZNFX1,ADAR,PARP9,EIF2AK2,TRIM38,IFIH1,STAT1,APOBEC3C,APOBEC3A,OAS1,PLSCR1,TRIM5,IFIT5,TRIM22,LY6E,PRKN,EIF3L,APOBEC3G,TPCN2,APOBEC3F,CXCL8,TRIM21,EIF2D,ST3GAL3,PABPC1,CTSL,EIF3D,AXL,FUT8,GTF2B,OAS3,EEF1A1,CHMP5,SP100,BST2,TRIM25"
"GO:BP","cytoplasmic translational initiation","GO:0002183","false","0.0008069263187059719","3.093166119355154","39","790","10","16307","RPL13A,EIF3E,EIF2S3,EIF4B,EIF3L,EIF3H,EIF2D,EIF3D,EIF2S2,EIF3M"
"GO:BP","regulation of cell shape","GO:0008360","true","0.0009773545375420492","3.0099478664064976","118","790","18","16307","PLXNA2,PTK2,EPB41,STRIP2,ARAP3,WDPCP,PLXND1,PTK2B,FAM171A1,CDC42EP4,FGD4,CCL7,ANXA1,RHOC,ARHGAP15,CCL13,PLXNA1,CSF1R"
"GO:BP","positive regulation of biological process","GO:0048518","false","0.0010291543693124966","2.9875194778008947","5329","790","313","16307","BCAS3,DOCK1,MARCO,CD36,PRKCA,PEMT,SLC7A1,MAP4K4,ABCA1,SYT11,MME,TGM2,MYC,IL18,WWOX,CCL18,TAF4B,TNFSF9,TOB1,ZNFX1,ATF4,ADAR,SCARB1,IER5,PDE4D,CSRNP1,AUTS2,MAML3,MDM2,PLXNA2,ALOX15,RPTOR,PCNA,CCL23,CCL26,PARP9,CUX1,ANK2,EIF2AK2,SLC4A8,TNFRSF10C,IL7R,TRIM38,ELOVL6,C3,IFIH1,TNFSF10,GBP1,LAPTM5,XPC,FAS,LRP8,ABHD14B,LRRK2,ARHGEF3,SESN1,TRIAP1,STAT1,EIF3E,RACK1,PARP14,TRIB3,CAMK1D,VSIR,RGS2,NPHP4,CDKN1A,PHLDA3,ACER2,GRB10,CAVIN1,RRM2B,ZBTB20,NPM1,FOSL2,ATP1B1,BTG1,OAS1,PDE2A,PIK3CG,MID1IP1,HDAC9,DDX60,ATP2A3,PLSCR1,MEFV,CYFIP2,FAXDC2,EGFL7,PLK2,KCNQ1,IFI35,EEPD1,RPS27L,NFIX,HTRA1,CHST2,CASP1,FTO,CEACAM1,RTN4R,EEF2,TM7SF3,RPS6,DAAM2,STAT2,HADH,TP53INP1,ATF3,TRIM5,DIS3L2,FFAR2,PRKCB,CARD16,EIF4EBP1,IFIT5,SCD,ATOH8,NBAS,MSR1,ZHX3,PTK2,RPL5,ATP2B4,EMILIN1,PPARD,RPS2,ZEB1,COLGALT1,EPB41,MELTF,TRIM22,SLC7A5,EIF2S3,SATB2,IRF1,LARS1,LILRA4,FAF1,SHISA5,RPS4X,RUFY3,HAP1,ELOVL5,MARS1,RPS6KA2,BCL2L11,RPL23,RPL26,S100A8,ACTA2,ITGB8,CD244,HBEGF,HCAR2,NUPR1,MGMT,GPX1,DOCK3,SLC39A14,PLAUR,PAWR,ELL2,DIMT1,PTPN22,BRCA2,GBP5,RPS12,PRKN,RPS3,SIRPB1,CREM,SECTM1,BABAM2,PTPRU,RAD51B,DDX21,SUPT3H,RBM19,DTX3L,SH3RF3,PDE4B,CCDC71L,MRPS27,PLPP3,PKP4,BLOC1S2,ANG,SERTAD1,BEND3,CCP110,RPS15A,PLXND1,DKC1,GRK5,VDR,LDLR,UNC5B,TENT5A,IPO5,MYBBP1A,STK17A,ACSL3,SRSF6,ALOX15B,SCAMP5,LILRA5,IFNLR1,LANCL2,SOX12,ECM1,ACVRL1,NCK2,PADI2,GPSM2,PLS1,PIEZO1,CD80,CXCL8,TRIM21,GPNMB,P2RY12,SPIRE1,FZD2,SCARB2,ALMS1,PTP4A1,MYD88,CXCL12,DHX58,PTK2B,CRACR2A,PRMT5,STRADA,PGF,EPS8L2,FBXO22,PABPC1,RPL37,APEX1,DOCK8,CDC42EP4,VAV2,EIF3D,BTG2,RNF19B,NOD2,TLR7,C5AR2,ARRDC3,EPHA2,VDAC1,TREM2,NAT10,DLG5,TRAF1,PPRC1,MOV10,DCPS,TGFA,IL10RA,MLLT3,AXL,CAMKK1,LRG1,OAS3,CCT2,NEK6,SEMA4B,RASAL1,S100A10,PDGFA,CCL7,BST1,PML,TRIM56,ANXA1,CLEC4E,CD320,ACSL4,RHOC,LHFPL2,TMEM30A,FITM2,CACNA1G,PMAIP1,EPHB3,GCSAM,OSM,EHD2,SP100,CCL13,NAP1L1,BST2,LGR4,PIP4K2C,DNAJB2,PLXNA1,DOCK2,HMGA1,IL17RA,FZD7,ECE1,RPS7,LPAR6,TRIM25,DNAI3,RIPOR1,CSF1R,XKR8,HIPK2,NOP53,ORAI1"
"GO:BP","positive regulation of response to external stimulus","GO:0032103","false","0.0010291543693124966","2.9875194778008947","478","790","45","16307","CD36,PRKCA,IL18,ZNFX1,CCL26,PARP9,IFIH1,CAMK1D,OAS1,PDE2A,DDX60,PLSCR1,MEFV,IFI35,CASP1,TRIM5,FFAR2,PTK2,EMILIN1,IRF1,LILRA4,S100A8,NUPR1,PTPN22,GBP5,LILRA5,CXCL8,P2RY12,MYD88,CXCL12,DHX58,PTK2B,PGF,NOD2,TLR7,TREM2,OAS3,CCL7,TRIM56,CLEC4E,OSM,LGR4,IL17RA,CSF1R,NOP53"
"GO:BP","positive regulation of catalytic activity","GO:0043085","false","0.0010291543693124966","2.9875194778008947","962","790","76","16307","BCAS3,MAP4K4,TGM2,MYC,IL18,RALGPS1,CCL18,SCARB1,RPTOR,PCNA,CCL23,CCL26,TNFSF10,LAPTM5,FAS,LRP8,LRRK2,RACK1,TRIB3,VSIR,CDKN1A,ACER2,PIK3CG,MID1IP1,ATP2A3,PLSCR1,MEFV,CYFIP2,RPS27L,CASP1,RTN4R,TBC1D9,PTK2,ATP2B4,RPS2,DOCK6,LARS1,S100A8,AGAP1,HBEGF,DOCK3,RPS3,SIPA1L3,PKP4,ANG,DKC1,VDR,TBC1D22A,LILRA5,RGS10,P2RY12,ARHGAP24,PTK2B,STRADA,DOCK8,RAPGEFL1,NOD2,ARRDC3,EPHA2,TREM2,SIPA1L1,TGFA,AXL,CAMKK1,CCT2,S100A10,PDGFA,CCL7,RGL1,ADPRH,RHOC,PMAIP1,EPHB3,CCL13,CSF1R,ORAI1"
"GO:BP","regulation of cell adhesion","GO:0030155","false","0.001201036194934857","2.9204439043176453","617","790","54","16307","DTX1,BCAS3,DOCK1,CD36,PRKCA,SLC7A1,MAP4K4,TGM2,IL18,TNFSF9,PLXNA2,ALOX15,GBP1,LAPTM5,ADAM15,VSIR,ACER2,PIK3CG,CHST2,CEACAM1,PTK2,MELTF,IRF1,ADA,DUSP1,PLAUR,PTPN22,RPS3,SIRPB1,PTPRU,PLPP3,PKP4,PLXND1,TGFBI,SOX12,ACVRL1,NCK2,PIEZO1,CD80,CXCL8,GPNMB,P2RY12,CXCL12,PTK2B,DOCK8,NOD2,EPHA2,DLG5,S100A10,BST1,ANXA1,EPHB3,PLXNA1,FZD7"
"GO:BP","cytokine-mediated signaling pathway","GO:0019221","false","0.0012735927786538667","2.894969412074739","395","790","39","16307","IL18,CCL18,CCL23,CCL26,PARP9,IL7R,LAPTM5,LRP8,STAT1,PARP14,OAS1,CASP1,CEACAM1,STAT2,CARD16,IRF1,LILRA4,PRKN,LILRA5,IFNLR1,PADI2,CXCL8,MYD88,CXCL12,SAMHD1,PTK2B,H2BC11,TREM2,TRAF1,IL10RA,AXL,OAS3,CCL7,TRIM56,OSM,SP100,CCL13,IL17RA,CSF1R"
"GO:BP","regulation of signal transduction by p53 class mediator","GO:1901796","false","0.00140240375596151","2.8531269337716676","89","790","15","16307","MYC,MDM2,TRIAP1,RPL5,RPL23,RPL26,PRKN,RRS1,PRMT5,RPL37,PMAIP1,BOP1,RPS7,HIPK2,NOP53"
"GO:BP","regulation of catabolic process","GO:0009894","false","0.0014552762989758399","2.8370545436342964","843","790","68","16307","PRKCA,FHIT,EXOC4,TOB1,SCARB1,MDM2,RPTOR,TRIM38,LAPTM5,LRRK2,SESN1,RACK1,TRIB3,VSIR,ACER2,ZBTB20,NPM1,MEFV,PLK2,FTO,TP53INP1,TRIM5,DIS3L2,NBAS,PTK2,RPL5,ATP2B4,TRIM22,FAF1,RPL23,HCAR2,NUPR1,GPX1,PTPN22,PRKN,DTX3L,SH3RF3,OPHN1,SERBP1,DKC1,LDLR,TENT5A,TPCN2,RUBCN,ATP6V0E1,TRIM21,SCARB2,EIF3H,MYD88,PTK2B,FBXO22,PABPC1,APEX1,BTG2,RNF19B,VDAC1,TREM2,MOV10,DCPS,IL10RA,PML,EEF1A1,TIMP4,PIP4K2C,DNAJB2,RPS7,HIPK2,NOP53"
"GO:BP","regulation of protein metabolic process","GO:0051246","false","0.0015282534218839438","2.8158046231163594","2062","790","139","16307","MARCO,FHIT,MYC,IL18,TOB1,ATF4,ADAR,PDE4D,AUTS2,MDM2,RPTOR,SHMT2,PARP9,EIF2AK2,C3,TNFSF10,RPL13A,LAPTM5,DEPTOR,FAS,LRP8,LRRK2,TRIAP1,EIF3E,RACK1,PARP14,TRIB3,CCNA1,VSIR,RPL10,RGS2,DNAJC10,CDKN1A,ACER2,CTIF,NPM1,PIK3CG,ATP2A3,MEFV,CYFIP2,FAXDC2,PLK2,CTSZ,RPS27L,CASP1,FTO,CEACAM1,EEF2,STAT2,DIS3L2,CARD16,EIF4EBP1,PTK2,RPL5,ATP2B4,EMILIN1,RPS2,PTPN13,MELTF,DNAJC1,EIF2S3,FAF1,RPS4X,HAP1,PUS7,RPL23,RPL26,S100A8,DUSP1,HBEGF,NUPR1,GPX1,DOCK3,PLAUR,PTPN22,EIF4B,PRKN,RPS3,TYMS,DDX21,DTX3L,SH3RF3,MRPS27,OPHN1,PLPP3,ANG,SERTAD1,LDLR,HERC5,IPO5,CDKN2C,MYBBP1A,DELE1,EIF2A,LILRA5,DPH2,ECM1,ACVRL1,NCK2,CD80,TRIM21,GPNMB,EIF3H,PUM3,PTK2B,STRADA,PGF,FBXO22,PABPC1,DUS3L,EIF3D,BTG2,EEFSEC,RNF19B,NOD2,ARRDC3,TREM2,NAT10,BZW2,MOV10,DCPS,TGFA,CAMKK1,PRKAR1B,S100A10,PDGFA,BST1,PML,EEF1A1,EPRS1,PMAIP1,TIMP4,OSM,DNAJB2,RPS7,CSF1R,HIPK2,NOP53,NOLC1"
"GO:BP","regulation of ubiquitin-dependent protein catabolic process","GO:2000058","false","0.0017142084425315234","2.765936370314103","147","790","20","16307","FHIT,MDM2,LAPTM5,LRRK2,RACK1,TRIB3,PTK2,RPL5,RPL23,PRKN,SH3RF3,EIF3H,PTK2B,FBXO22,RNF19B,PML,DNAJB2,RPS7,HIPK2,NOP53"
"GO:BP","regulation of proteolysis involved in protein catabolic process","GO:1903050","false","0.001985199142295977","2.7021959211113273","198","790","24","16307","FHIT,MDM2,LAPTM5,LRRK2,RACK1,TRIB3,PTK2,RPL5,RPL23,NUPR1,GPX1,PRKN,SH3RF3,OPHN1,EIF3H,PTK2B,FBXO22,RNF19B,TREM2,PML,DNAJB2,RPS7,HIPK2,NOP53"
"GO:BP","regulation of apoptotic signaling pathway","GO:2001233","false","0.0020306455815560973","2.6923658695080763","264","790","29","16307","MYC,WWOX,MDM2,TNFSF10,DEPTOR,FAS,LRRK2,TRIAP1,RACK1,TPT1,ATF3,BCL2L11,RPL26,S100A8,NUPR1,GPX1,PLAUR,PRKN,RPS3,UNC5B,NCK2,CXCL12,TREM2,TRAF1,PML,ZMYND11,PMAIP1,SP100,RPS7"
"GO:BP","cellular metabolic process","GO:0044237","false","0.0022027924683811215","2.657026417094564","8618","790","472","16307","DTX1,GPHN,BCAS3,MARCO,KANK2,HS3ST2,MSRA,CD36,GGT5,LRBA,PRKCA,CDKAL1,PTPRM,PEMT,POLD2,MACROD1,ABCC4,NYNRIN,FHIT,MAP4K4,ALDH7A1,EXOC4,GMDS,RPL29,FARS2,SYT11,MME,MYC,IL18,WWOX,TAF4B,TOB1,ATF4,ADAR,ZNF561,POLH,LHPP,AHCY,SCARB1,IER5,PDE4D,CSRNP1,AUTS2,MAML3,MDM2,EEF1B2,RPL34,PPM1H,ALOX15,RPTOR,RPL10A,PCNA,SHMT2,TDRD7,TKT,PARP9,CUX1,RPL3,EIF2AK2,OLA1,RPS17,EXT1,FBLN5,MYCL,RPS8,NUBPL,IL7R,TRIM38,ELOVL6,C3,PFAS,BNC2,RPL13A,LAPTM5,XPC,DEPTOR,FAS,LRP8,ABHD14B,LRRK2,ERAP2,SESN1,TRIAP1,STAT1,URB1,B3GNT5,EIF3E,RACK1,RPL14,RPS21,PARP14,TRIB3,CAMK1D,AARS1,HEXB,SND1,APOBEC3C,RPL32,CCNA1,MAN1C1,ZNF366,RPL10,RBP1,RGS2,BATF3,HERC6,RPL15,IARS1,DNAJC10,BATF2,TOP1MT,CDKN1A,SLC29A1,ACER2,CAVIN1,RRM2B,CTIF,ZBTB20,RPS14,PAICS,NPM1,SRM,APOBEC3A,FOSL2,ATP1B1,BTG1,OAS1,PDE2A,PIK3CG,HS6ST1,MID1IP1,HDAC9,PPM1D,RPL27A,MMAB,ZNRF3,RETSAT,PLSCR1,MEFV,CLYBL,GPT2,MAN1A1,CDK14,FAXDC2,PLK2,RPS27L,NFIX,RPL12,RPL35,CHST2,CASP1,REV3L,FADS1,FTO,SLC6A8,CEACAM1,EEF2,RPS5,WARS2,RPS6,STAT2,IMP4,FASN,FBXL17,RPL22,INTS6L,HADH,TP53I3,TP53INP1,ATF3,TRIM5,FBL,DIS3L2,BCKDHB,THG1L,RPS23,PRKCB,CARD16,MYLIP,EIF4EBP1,SCD,ATOH8,NBAS,KLHL3,ZHX3,PTK2,DGKA,GGT1,RPL7A,RPL5,ATP2B4,TARS1,EMILIN1,ZDHHC14,PPARD,RPS2,ZEB1,ACACA,EDA,PRDM1,RPL31,ADK,PTPN13,TRIM22,DTD1,LYRM4,SP110,EIF2S3,RPL4,PSME4,SATB2,MCCC2,IRF1,LARS1,ADA,FAF1,RPS4X,RBFOX2,ELOVL5,PUS7,PCCA,MARS1,RPS6KA2,DPYD,RPL23,RPL26,S100A8,DUSP1,RPL13,CD244,HBEGF,SMYD5,NUPR1,NOL6,ZFP28,MGMT,RPS16,RPL22L1,GPX1,DOCK3,PLAUR,HSF4,PAWR,PCK2,ELL2,DIMT1,PTPN22,BRCA2,EIF4B,RPS12,PRKN,MAST4,ETV7,RPS3,CREM,NME4,BABAM2,SDS,PTPRU,PTPRH,TYMS,RAD51B,DDX21,SUPT3H,EIF3L,RBM19,FUNDC1,DTX3L,SH3RF3,RPL8,SP140,SMYD3,ME1,CCDC71L,DDB2,MRPS27,RRS1,RPL18,GALNT11,APOBEC3G,PLPP3,PNPLA3,XXYLT1,ANG,SERTAD1,SERBP1,NOB1,VNN2,LIG1,BEND3,RPS15A,ALDH1L2,DKC1,TTC7B,RRP12,GRK5,VDR,LDLR,NSA2,TENT5A,ZBTB43,HERC5,PIGU,XYLT1,YARS1,TPCN2,RUBCN,RPL37A,IPO5,ENO2,CDKN2C,MYBBP1A,RPS11,STK17A,IMPDH2,ACSL3,POLR1E,MVK,SRSF6,RPS24,ALOX15B,ASCC3,RDH11,PLCD1,XRN1,PUS1,APOBEC3F,MTAP,EIF2A,LILRA5,DDX10,IFNLR1,LANCL2,GPX3,SOX12,ATP6V0E1,DPH2,ACVRL1,NCK2,CD80,NIFK,CXCL8,TRIM21,GPNMB,P2RY12,SPIRE1,FZD2,SCARB2,EIF3H,PUM3,MYD88,CMTR1,GRK6,SAMHD1,PTK2B,EIF2D,PRMT5,ST3GAL3,STRADA,RPLP2,RPS29,PGF,RPS13,FBXO22,ZNF846,PABPC1,RPL37,APEX1,CTSL,RPL6,ZNF581,HPGDS,MRPL3,FARSB,DUS3L,EIF3D,ZNF441,PRPS2,BTG2,METTL1,EEFSEC,RNF19B,NOD2,TLR7,FADS2,RPL36,RPLP0,EPHA2,VDAC1,WWC2,TREM2,NAT10,CYP2U1,DUSP11,RPL24,TRAF1,BZW2,MRPL49,PPA1,MAOA,PPRC1,MOV10,DCPS,TWNK,EIF2S2,TGFA,RPL35A,HS2ST1,IL10RA,MLLT3,AXL,GAL3ST4,CAMKK1,FAM172A,FUT8,GTF2B,OAS3,CCT2,ZNF337,L3MBTL4,CAD,ADCY4,NEK6,BLVRB,PRKAR1B,ABHD12,PDGFA,GARS1,BLMH,MSMO1,BST1,ADPRH,PML,TRIM56,ANXA1,PDK4,EEF1A1,EPRS1,ANXA4,VARS1,ACSL4,ZMYND11,GNPNAT1,JDP2,FITM2,CCNB1IP1,PMAIP1,CHMP5,EPHB3,TIMP4,PIGV,OSM,SP100,NAP1L1,FAU,BOP1,PIP4K2C,EIF3M,DNAJB2,HMGA1,FZD7,ECE1,RPS7,TRMT1,TRIM25,MRPL24,HHAT,CSF1R,HIPK2,NOP53,NOLC1,SLC44A1"
"GO:BP","positive regulation of intrinsic apoptotic signaling pathway","GO:2001244","false","0.0022027924683811215","2.657026417094564","44","790","10","16307","MYC,RACK1,BCL2L11,RPL26,S100A8,NUPR1,RPS3,NCK2,PMAIP1,RPS7"
"GO:BP","apoptotic process","GO:0006915","false","0.0022644485167219726","2.6450375487534794","1342","790","97","16307","DOCK1,PRKCA,FHIT,MAP4K4,TGM2,MYC,WWOX,TNFSF9,ATF4,CSRNP1,MDM2,TNFRSF10C,TNFSF10,DEPTOR,FAS,LRP8,LRRK2,TRIAP1,STAT1,RACK1,TRIB3,ATAD3A,AVEN,RPL10,DNAJC10,CDKN1A,PHLDA3,ACER2,NPM1,TPT1,BTG1,ATP2A3,PLSCR1,CYFIP2,PLK2,RPS27L,HTRA1,CASP1,RPS6,ATF3,CARD16,MAGI3,AEN,PTK2,PPARD,IRF1,FAF1,SIGMAR1,RPS6KA2,BCL2L11,RPL26,S100A8,TNFRSF10D,HCAR2,TMEM117,NUPR1,MGMT,GPX1,PLAUR,PAWR,PRKN,RPS3,BABAM2,FCMR,BLOC1S2,GRK5,UNC5B,YARS1,MYBBP1A,STK17A,ALOX15B,DELE1,NCK2,MYD88,CXCL12,PTK2B,APEX1,CTSL,NOD2,EPHA2,VDAC1,TREM2,TRAF1,AXL,PML,ANXA1,PDK4,ANXA4,ZMYND11,PMAIP1,SP100,RPS7,RTL10,XKR8,HIPK2,IL24,NOP53"
"GO:BP","cellular nitrogen compound biosynthetic process","GO:0044271","false","0.0023466727999738065","2.6295474604960307","4274","790","256","16307","DTX1,BCAS3,KANK2,CD36,GGT5,POLD2,GMDS,RPL29,FARS2,MYC,IL18,WWOX,TAF4B,TOB1,ATF4,ZNF561,POLH,IER5,CSRNP1,AUTS2,MAML3,MDM2,EEF1B2,RPL34,RPTOR,RPL10A,PCNA,SHMT2,PARP9,CUX1,RPL3,EIF2AK2,RPS17,MYCL,RPS8,TRIM38,ELOVL6,PFAS,BNC2,RPL13A,XPC,LRP8,ABHD14B,TRIAP1,STAT1,EIF3E,RACK1,RPL14,RPS21,TRIB3,CAMK1D,AARS1,APOBEC3C,RPL32,ZNF366,RPL10,BATF3,RPL15,IARS1,BATF2,CDKN1A,ACER2,CAVIN1,RRM2B,CTIF,ZBTB20,RPS14,PAICS,NPM1,SRM,APOBEC3A,FOSL2,BTG1,PDE2A,HDAC9,PPM1D,RPL27A,PLSCR1,CDK14,RPS27L,NFIX,RPL12,RPL35,REV3L,FADS1,FTO,EEF2,RPS5,WARS2,RPS6,STAT2,RPL22,TP53INP1,ATF3,TRIM5,DIS3L2,RPS23,PRKCB,CARD16,EIF4EBP1,ATOH8,ZHX3,GGT1,RPL7A,RPL5,ATP2B4,TARS1,PPARD,RPS2,ZEB1,ACACA,EDA,PRDM1,RPL31,ADK,TRIM22,SP110,EIF2S3,RPL4,SATB2,IRF1,LARS1,ADA,FAF1,RPS4X,RBFOX2,ELOVL5,PUS7,MARS1,RPL23,RPL26,S100A8,RPL13,NUPR1,ZFP28,RPS16,RPL22L1,HSF4,PAWR,ELL2,BRCA2,EIF4B,RPS12,PRKN,ETV7,RPS3,CREM,TYMS,DDX21,SUPT3H,EIF3L,DTX3L,RPL8,SP140,ME1,MRPS27,RPL18,APOBEC3G,PLPP3,ANG,BEND3,RPS15A,DKC1,VDR,ZBTB43,YARS1,RPL37A,MYBBP1A,RPS11,IMPDH2,ACSL3,POLR1E,RPS24,ASCC3,XRN1,APOBEC3F,EIF2A,LANCL2,SOX12,DPH2,ACVRL1,NCK2,CD80,NIFK,CXCL8,TRIM21,FZD2,EIF3H,PUM3,MYD88,EIF2D,PRMT5,RPLP2,RPS29,RPS13,ZNF846,PABPC1,RPL37,APEX1,RPL6,ZNF581,MRPL3,FARSB,DUS3L,EIF3D,ZNF441,PRPS2,BTG2,EEFSEC,NOD2,RPL36,RPLP0,WWC2,TREM2,NAT10,RPL24,TRAF1,BZW2,MRPL49,PPRC1,MOV10,DCPS,TWNK,EIF2S2,RPL35A,MLLT3,GTF2B,CCT2,ZNF337,L3MBTL4,CAD,ADCY4,GARS1,PML,TRIM56,PDK4,EEF1A1,EPRS1,ANXA4,VARS1,ACSL4,ZMYND11,GNPNAT1,JDP2,OSM,SP100,FAU,EIF3M,HMGA1,FZD7,RPS7,TRIM25,MRPL24,HIPK2,NOP53,NOLC1"
"GO:BP","myeloid leukocyte migration","GO:0097529","false","0.0023466727999738065","2.6295474604960307","188","790","23","16307","CCL18,CCL23,CCL26,CAMK1D,PIK3CG,PTK2,EMILIN1,S100A8,DUSP1,PDE4B,CXCR1,CXCL8,P2RY12,CXCL12,PTK2B,PGF,C5AR2,TREM2,CCL7,BST1,ANXA1,CCL13,CSF1R"
"GO:BP","formation of cytoplasmic translation initiation complex","GO:0001732","false","0.002466377411787933","2.607940465730777","15","790","6","16307","EIF3E,EIF3L,EIF3H,EIF3D,EIF2S2,EIF3M"
"GO:BP","viral life cycle","GO:0019058","false","0.0024915100615741136","2.6035373546589713","241","790","27","16307","ZNFX1,ADAR,EIF2AK2,TRIM38,IFIH1,APOBEC3C,APOBEC3A,OAS1,PLSCR1,TRIM5,IFIT5,TRIM22,LY6E,PRKN,APOBEC3G,TPCN2,APOBEC3F,CXCL8,TRIM21,PABPC1,CTSL,AXL,OAS3,EEF1A1,CHMP5,BST2,TRIM25"
